Times of India Times of India verkossa.	<http://urn.fi/URN:NBN:fi:au:ykl:05.4>
Harjavallan kaupunki Harjavallan kaupungin sivuilla on tietoa kaupungin tarjoamasta koulutuksesta, nähtävyyksistä, meneillään olevista hankkeista ja kaavoituksesta. Sivuilta löytyy myös tapahtumakalenteri ja kaupungin puhelinnumerot.	<http://urn.fi/URN:NBN:fi:au:ykl:42.5>
Tietoa silkistä Silkkituotteiden maahantuojan ylläpitämä sivu, jossa on tietoa silkin historiasta (esim. silkkilangan synnystä), silkkisistä käsityölangoista sekä kankaista, silkin viljelystä, hoidosta ja silkkimaalauksesta.	<http://urn.fi/URN:NBN:fi:au:ykl:64.3>
Svenska Handelshögskolan : Studier och ansökan Information om studieutbudet och ansökan till Svenska Handelshögskolan.	<http://urn.fi/URN:NBN:fi:au:ykl:38.41>
Red Storm	<http://urn.fi/URN:NBN:fi:au:ykl:79.81>
War Child Humanitaaristen järjestöjen yhteenliittymän sivustolla on asiaa sodan ja konfliktien jalkoihin joutuvista lapsista ja nuorista. Sisältää aineistoa ja linkkejä mm. lapsisotilaista, maamiinoista ja pakolaisuudesta.	<http://urn.fi/URN:NBN:fi:au:ykl:32.7>
Linux.Corel.Com - Word Perfect for Linux - Vuoden 1999 alussa julkistettiin tekstinkäsittelyohjelman Word Perfectin Linux-versio. Personal Edition on maksuton. Sen saa myös osoitteesta <a href=\http://www.download.com/\>Download.com</a> - hae hakutermillä \WordPerfect +Linux\	<http://urn.fi/URN:NBN:fi:au:ykl:61.4>
Puukausi Puukausi-näyttely koostuu kolmesta osiosta. Puu kertoo puulajeista, puun ekologiasta ja puusta rakennusmateriaalina. Kohteet esittelee puukaupunkeja ja puurakennuksia esim. kartano, talonpoikaistalo, tyyppitalo, puukerrostalo, kirkko, pappila ja koulu. Puuha-aitta tarjoaa käytännön puutyöohjeita, erilaisia havainto- ja tutkimustehtäviä, pelejä ja leikkejä, jotka soveltuvat erityisesti lapsille.	<http://urn.fi/URN:NBN:fi:au:ykl:66.3> <http://urn.fi/URN:NBN:fi:au:ykl:72.9>
Team-PAHVI Porukka on tähän mennessä tehnyt reissut Haltille (2005, 2006 ja 2007), UKK-puistoon (2006) ja Kilpisjärvelle (2008, 2009). Sivuilla on niistä sanalliset raportit ja kuvia.	<http://urn.fi/URN:NBN:fi:au:ykl:79.4>
WWF International Itsenäinen, poliittisesti ja taloudellisesti riippumaton ympäristöjärjestö kertoo kansainvälisillä sivuilla toiminnastaan.	<http://urn.fi/URN:NBN:fi:au:ykl:50.1>
Helsingin barokkiorkesteri Helsingin barokkiorkesterin ohjelmisto ja kokoonpano.	<http://urn.fi/URN:NBN:fi:au:ykl:78.5>
Simone de Beauvoir 100 vuotta Filosofia.fi-portaalissa on katsaus juhlavuoden viettoon ja hyviä vinkkejä ja linkkejä kiinnostuneelle.	<http://urn.fi/URN:NBN:fi:au:ykl:11.5>
Caravaggio Caravaggion (1573-1610) esittely ja kuvia töistä.	<http://urn.fi/URN:NBN:fi:au:ykl:74.9132>
Earth Floor: Biomes Tietoa biomeista eli suurekosysteemeistä.	<http://urn.fi/URN:NBN:fi:au:ykl:50>
HistoryNet (The) Laaja kokoelma historian artikkeleita. Jakaantuu yleiseen maailmanhistoriaan, Yhdysvaltojen historiaan, sota- ja asehistoriaan ja ilmailun historiaan. Vanhat artikkelit löytyvät vain haun kautta. Lisäksi viikottaiset erikoisartikkelit, kuvagalleria, keskustelulista ja tietoa erikoistapahtumista ja näyttelyistä sekä vielä (rekisteröitymisen vaativa) päivittäin vaihtuva historiaan liittyvä tietokilpailu palkintoineen.	<http://urn.fi/URN:NBN:fi:au:ykl:91>
Humanite Uutisia ranskaksi.	<http://urn.fi/URN:NBN:fi:au:ykl:05.4>
Olkiluoto 4 Tietoa Euran Olkiluotoon suunnitellusta neljännestä ydinvoimalaitosyksiköstä, jolle TVO on hakenut rakentamislupaa.	<http://urn.fi/URN:NBN:fi:au:ykl:60.85>
Japania ry Finland Sivuilla on tietoa Japania ry:n toiminnasta ja jäsenmatkoista, luettelo kirjaston kokoelmiin kuuluvasta aineistosta, poimintoja Fin-Nippon –lehden artikkeleista ja tapahtumakalenteri. Lisäksi esitellään harrastustoimintaa ja tiedotetaan kielikursseista.	<http://urn.fi/URN:NBN:fi:au:ykl:48.184>
Jyväskylän yliopiston kirjaston tutkielmapankki Tutkielmatietokanta sisältää Jyväskylän yliopiston opinnäytetyöt lukuunottamatta matemaattis-luonnontieteellistä tiedekuntaa vuoden 1997 alusta lähtien. Siihen on tallennettu .jpg -muodossa pro gradujen lisäksi väitöskirjoja. Sanahaun voi kohdistaa valitsemansa tiedekunnan tai laitoksen töihin. Tietokantaa voi myös selata tekijänimiluettelon mukaan. Tietokannasta voi tilata maksullisia tulosteita. Kopiointi on kiellettyä.	<http://urn.fi/URN:NBN:fi:au:ykl:01.22>
TågplusGuiden och Samtrafiken i Sverige AB Ruotsin junien ja linja-autojen aikatauluja.	<http://urn.fi/URN:NBN:fi:au:ykl:69.6>
MP Maailma Painetun lehden nettipalvelu on pääosin tilaajapohjainen, osaan palveluista pääsee tekstiviestimaksulla.	<http://urn.fi/URN:NBN:fi:au:ykl:62.512>
Welcome to Sarawak Virallista matkailu- ja muuta tietoa Malesian suurimmasta sademetsäalueesta ja kansallispuistosta.	<http://urn.fi/URN:NBN:fi:au:ykl:48.14>
Ulkoasiainministeriö Ulkoasiainministeriön sivusto sisältää tietoa ulkoasiainhallinnon tehtävistä ja historiasta. Sivuilla on tiedot ministeriön organisaatiosta ja sen eri osastoista sekä tiedot Suomen edustustoista ulkomailla. Sivustossa on laajat tietopaketit ulko- ja turvallisuuspolitiikasta, kauppapolitiikasta, kehityspolitiikasta, kansainvälisestä yhteistyöstä, EU-asioista ulkoasiainhallinnossa, ihmisoikeuksista sekä maista ja alueista (sisältää matkustustiedotteet maittain). Palveluosasta löytyy mm. ohjeita kansalaisuusasioissa, protokolla- ja tapatietoa sekä lomakkeita.	<http://urn.fi/URN:NBN:fi:au:ykl:35.11>
Lääketutkimus.fi Sivuston kautta voi ilmoittautua vapaaehtoiseksi Suomessa tehtäviin lääketutkimuksiin. Palvelussa voi myös lukea lääketutkimuksissa käyneiden kokemuksia sekä kysyä tutkimuksista asiantuntijalääkäriltä. Sivuston tarkoitus on myös palvella lääkäreitä, jotka tätä kautta voivat ilmoittautua tutkijalääkäreiksi.	<http://urn.fi/URN:NBN:fi:au:ykl:59.43>
JIA homedesignstore Aasialaista designia myyvän suomalaisen verkkokaupan valikoimassa on mm. kalusteita, mattoja, tekstiilejä ja esineitä. Ostokset toimitetaan pääsääntöisesti postitse, maksuvaihtoehtoja ovat pankkien verkkomaksu, luottokortti ja PayPal.	<http://urn.fi/URN:NBN:fi:au:ykl:68.4>
Helsingin olympialaiset 1952 Sivusto valmistautumisesta kisoihin, järjestelyistä, kisamuistoista ja Suomesta 1952. Mukana ääninäytteitä radio-ohjelmista, aikalaisten muistelmia ja tehtäviä koululaisille.	<http://urn.fi/URN:NBN:fi:au:ykl:92.74> <http://urn.fi/URN:NBN:fi:au:ykl:79.1>
SBB Swiss Railroad Sveitsin rautateiden aikatauluhaku ja lippujen hinnat.	<http://urn.fi/URN:NBN:fi:au:ykl:69.62>
Michael Teachings Linkkejä ja tietoa Michael-nimisen henkimaailman oppaan (sieluryhmän) opetuksista.	<http://urn.fi/URN:NBN:fi:au:ykl:15.1>
Lavian kunta Lavian kunnan sivuille on koottu tietoa kunnan historiasta, hallinnosta, toimialoista ja palveluista. Sivuilta löytyvät mm. kunnanhallituksen, valtuuston, lautakuntien ja johtokuntien kokoonpanot. Lisäksi lavialaisten järjestöjen yhteystietoja.	<http://urn.fi/URN:NBN:fi:au:ykl:42.5>
Hemminki Maskulainen Hemminki Maskulaisen virsikirjan ilmestymisen 400-vuotisjuhlien juhlistamiseksi julkaistut sivut. Elämäkertatietoa Hemmingistä, hänen tekemiensä ja kääntämiensä virsien luettelot, sekä virsikirjan esipuhe.	<http://urn.fi/URN:NBN:fi:au:ykl:99.12>
Clipart Castle Valikoimassa on ilmaisia clipart-kuvia eri aiheista esim. toimistokäyttöön tai juhla-askarteluun.	<http://urn.fi/URN:NBN:fi:au:ykl:61.722>
Japanese Tea Ceremony (Chaji) Kuvaus japanilaisesta teeseremoniasta	<http://urn.fi/URN:NBN:fi:au:ykl:68.25>
Mystery of the Megaflood Missoulan jääjärven jääpadon murtumista seurasi jättimäinen tulva, jonka syyt ja jäljet kiinnostavat tutkijoita. TV-ohjelman oheissivuilla on geologin haastattelu, artikkeli jääkauden järvestä sekä interaktiivinen osio, jossa voi tutkia tulvaveden jättämiä jälkiä maaperässä. Kuvat ovat upeita. Informatiivisessa tietovisassa on kahdeksan geologisten muodostelmien syntyä koskevaa kysymystä.	<http://urn.fi/URN:NBN:fi:au:ykl:55.6>
Rebels: Painters and Poets of the 1950's Teoskuvia mm. Hans Hoffmanin, Jackson Pollackin, Mark Rothkon ja Elaine de Kooningin tuotannosta sekä artikkeli taitelijoista.	<http://urn.fi/URN:NBN:fi:au:ykl:74.9134>
Kantapuu Kantapuu on tietokanta, joka sisältää Lapin metsämuseon, Luston, Pielisen museon sekä Nurmeksen museon digitoidut museokokoelmat. Kokoelmiin kuuluu esineitä ja valokuvia. Tietokannassa toimivat erikseen valokuvahaku ja esinehaku.	<http://urn.fi/URN:NBN:fi:au:ykl:67.51> <http://urn.fi/URN:NBN:fi:au:ykl:67> <http://urn.fi/URN:NBN:fi:au:ykl:92>
Uudenkaupungin teatteri Uudenkaupungin teatterin yhteys- ja ohjelmistotiedot.	<http://urn.fi/URN:NBN:fi:au:ykl:77.192>
Suomen Ateenan-instituutti Suomen Ateenan-instituutti harjoittaa ja edistää monipuolisesti Kreikan historian ja kulttuurin tutkimusta.	<http://urn.fi/URN:NBN:fi:au:ykl:06> <http://urn.fi/URN:NBN:fi:au:ykl:06>
Vantaan Musiikki Musiikkikauppa myy nuotteja, soittimia ja musiikkitarvikkeita myös verkkokaupassa. Ostokset toimitetaan postitse tai Matkahuollon kuljetuksena ja maksetaan luottokortilla. Tavarat voi myös noutaa liikkeestä.	<http://urn.fi/URN:NBN:fi:au:ykl:78>
Carelia : kulttuurilehti Carelia on Petroskoissa ilmestyvä kirjallisuus- ja yhteiskuntapoliittinen aikakauslehti. Lehti sisältää proosaa, runoja, artikkeleita, esseitä sekä kuvauksia Karjalan historiasta, kulttuurista ja nykypäivästä. Arkistossa on lehtien sisällysluettelot vuodesta 1998 sekä valikoima artikkeleita.	<http://urn.fi/URN:NBN:fi:au:ykl:05.1>
Atlus	<http://urn.fi/URN:NBN:fi:au:ykl:79.81>
Sata Taidon vuotta Satavuotiaan Taito-lehden verkkonäyttelyssä esitellään lehtien sisältöjä eri vuosikymmeniltä. Aikakausia tarkastellaan kolmen teeman kautta. Teemat ovat kotiteollisuus ja ideologiat, käsityö tuotantona sekä naiset ja turhuus. Nähtävillä on lehdissä julkaistuja käsityömalleja, ohjeita, niksejä, mainoksia ja vanhojen lehtien kansia.	<http://urn.fi/URN:NBN:fi:au:ykl:65>
Jackson Pollock Web Feature Kuvausta Jackson Pollockin elämästä, kehityksestä taiteilijana sekä taideteoksista.	<http://urn.fi/URN:NBN:fi:au:ykl:74.9134>
Fine Foods Oy Suomenkielisillä sivuilla esitellään Thaimaan, Kiinan, Intian ja Japanin ruokakulttuuria. Reseptien raaka-aineiden pitäisi löytyä lähikaupasta.	<http://urn.fi/URN:NBN:fi:au:ykl:68.25>
Suomen Kuurosokeat ry Suomen Kuurosokeat -yhdistys toimii kuurosokeiden edunvalvojana ja palvelujen järjestäjänä. Sivuilla runsaasti tietoa aiheesta.	<http://urn.fi/URN:NBN:fi:au:ykl:37.233> <http://urn.fi/URN:NBN:fi:au:ykl:59.59>
Jyväskylän ammattikorkeakoulun kirjasto, JaNet	<http://urn.fi/URN:NBN:fi:au:ykl:01.8>
ERIC Thesaurus Kasvatustieteen alan englanninkielinen tesaurus.	<http://urn.fi/URN:NBN:fi:au:ykl:02.321>
Tampereen teknillinen yliopisto: Porin laitos Porin laitos esittelee sivuillaan toimintaansa ja tarjoamaansa koulutusta. Tutkimustoiminnasta esittelyt. Sivuilta löytyy myös opinto-oppaita ja tietoa tenteistä.	<http://urn.fi/URN:NBN:fi:au:ykl:38.41>
Alba.nu Ruotsalainen kulttuurin, tieteen ja yhteiskuntaelämän verkkolehti, artikkelien lisäksi kulttuurilinkkejä.	<http://urn.fi/URN:NBN:fi:au:ykl:06>
FiMUG Suomen Macintosh-käyttäjien yhdistys	<http://urn.fi/URN:NBN:fi:au:ykl:61.4>
Samanismi : mielen kielioppi Samanismin tai noitauskon rituaaleista ja maailmankäsityksestä sekä kuvaus muinaisen samaanin suorittamasta sielunmatkasta. Artikkeli kuuluu osana laajaan julkaisuun Suvaitsevaisuus Länsi-Euroopassa.	<http://urn.fi/URN:NBN:fi:au:ykl:29.2>
Digital Dante Dante Alighierin tuotanto digitaalisena, keskustelualue ja Gustav Doren kuvitus.	<http://urn.fi/URN:NBN:fi:au:ykl:82.62> <http://urn.fi/URN:NBN:fi:au:ykl:80.82> <http://urn.fi/URN:NBN:fi:au:ykl:91.6>
Suomen Lehtikuvaajat Sivuilla on yhdistyksen esittely ja luettelo sen jäsenistä yhteystietoineen. Sivuilta löytyvät Vuoden lehtikuvat vuodesta 2003 alkaen ja Kuukauden kuvaaja -palsta.	<http://urn.fi/URN:NBN:fi:au:ykl:75.792>
Venezuela : a country study Kongressin kirjaston julkaisema painetun kirjan verkkoversio käsittelee niin Venezuelan maantiedettä, historiaa, taloutta kuin yhteiskunnallisia olojakin.	<http://urn.fi/URN:NBN:fi:au:ykl:48.381>
Nukketeatteri Taiga-Matto Pääasiassa kiertävä turkulainen nukketeatteri tarjoaa esityksiä pienille ryhmille myös omassa teatterissa.	<http://urn.fi/URN:NBN:fi:au:ykl:77.153>
1900-luvun feministejä Kristiina-instituutin verkkokurssin sivulla on kolmen naisasianaisen, Aleksandra Kollontain, Emma Goldmanin ja Coletten elämänkaari sekä kirjallisuusviiteittä heistä.	<http://urn.fi/URN:NBN:fi:au:ykl:32.3>
Suomen sairaanhoitajaliitto ry Tietopaketti sairaanhoitajan työstä, opiskelusta, ammatilliset urapalvelut sekä välineitä sairaanhoitajan työn ja osaamisen kehittämiseen.	<http://urn.fi/URN:NBN:fi:au:ykl:59.21> <http://urn.fi/URN:NBN:fi:au:ykl:36.133>
Bodhidharma ry. Sivulla on tietoa yhdistyksen toiminnasta, artikkelit Korean buddhalaisuudesta ja son-harjoituksesta sekä linkki- ja lukuvinkkejä.	<http://urn.fi/URN:NBN:fi:au:ykl:29.53>
Slam! Pohjoisamerikkalaisesta jääkiekosta raportoiva kanadalainen verkkolehti.	<http://urn.fi/URN:NBN:fi:au:ykl:79.37>
Koulutuksen tutkimuslaitos Koulutuksen tutkimuslaitos on valtakunnallinen, monitieteinen koulutustutkimuksen keskus, joka kehittää koulutusta yhdistäen teoriaa ja käytäntöä tutkimuksen avulla.	<http://urn.fi/URN:NBN:fi:au:ykl:38.4>
download.fi Kategorioihin jaetut ohjelmat on arvosteltu tähdillä ja kuvailtu suomeksi. Ohjelmat voi ladata suoraan sivulta.	<http://urn.fi/URN:NBN:fi:au:ykl:61.3>
Kungliga Operan Tukholma - Kauden tarjonnan lisäksi katsaus ruotsalaisen oopperan historiaan.	<http://urn.fi/URN:NBN:fi:au:ykl:78.351>
MedlinePlus Interactive Tutorials: Cerebral Palsy Interaktiivinen diaesitys määrittelee CP-oireyhtymän ja kertoo sen oireista, syistä ja hoidosta.	<http://urn.fi/URN:NBN:fi:au:ykl:59.55>
EFI European Forest Institute Eurooppalaista metsäntutkimusverkostoa johtavan instituutin sivuilla on informaatiota tutkimusalueista ja -ohjelmista sekä verkoston jäsenet.	<http://urn.fi/URN:NBN:fi:au:ykl:67.5>
Suomen Sosialidemokraattinen Puolue SDP SDP:n sivusto sisältää tietoa puolueesta ja sen järjestörakenteesta, puolueen toimijoiden yhteystiedot, ajankohtaista poliittista tietoa sekä puolueen kannanotot ja ohjelmat.	<http://urn.fi/URN:NBN:fi:au:ykl:32.1828>
Napa Valley Winerie Napa Valley on kuuluisa Chardonnay ja Pinot Noir -viinialue. Sivukokonaisuus esittelee viinitarhoja ja viinejä ja antaa tietoa myös alueelle kehittyneestä turistiteollisuudesta.	<http://urn.fi/URN:NBN:fi:au:ykl:68.27>
PEN International Kansainvälinen kirjailija-, toimittaja- ja kustantajayhdistys pyrkii edistämään 15000 jäsenensä voimin ilmaisun vapautta. Sivulla on uutisia, raportteja ja tietoa järjestön toiminnasta.	<http://urn.fi/URN:NBN:fi:au:ykl:86> <http://urn.fi/URN:NBN:fi:au:ykl:07>
Etäistä? : Kysy kirjastonhoitajalta -etätietopalvelun tarkastelua Alunperin proseminaariesitelmäksi Tampereen informaatiotutkimuksen laitokselle 1999 tehty tutkimus Kysy kirjastonhoitajalta -etätietopalvelusta. Tekijä tarkastelee etätietopalvelun asiakkaita, heidän odotuksiaan ja on tehnyt kyselytutkimuksen siitä, miten tyytyväisiä he ovat saamaansa palveluun.	<http://urn.fi/URN:NBN:fi:au:ykl:02.36>
Linnunkiikut ja kallen kaulukset Pro gradun alaotsikko on Kotitekoiset kuukautissiteet 1900-luvun alkupuolen Suomessa. Tutkimuksessa selvitettiin, mistä ja miten kuukautissuojia tehtiin sekä miten niitä käytettiin ja huollettiin. Samalla tulee ilmi, miten kuukautisiin suhtauduttiin 100 vuotta sitten .	<http://urn.fi/URN:NBN:fi:au:ykl:59.57>
Coloriage.com Ranskalaisella lastensivulla on uusi värityskuva joka päivä.	<http://urn.fi/URN:NBN:fi:au:ykl:79.8>
Lapuan Sanomat Lapuan paikallislehti.	<http://urn.fi/URN:NBN:fi:au:ykl:05.4>
Viinihaku : viinistä viiniin Palvelussa voi hakea viinejä useilla eri hakutekijöillä: maa, maa+alue, viinin tyyppi hinta-laatusuhde ym. Lajittelukriteerin avulla saat viinit näkyviin itsellesi sopivimmassa järjestyksessä.	<http://urn.fi/URN:NBN:fi:au:ykl:68.27>
Terve.fi Terve.fi on kuluttajille suunnattu verkkopalvelu, josta löytyy tietoa terveydestä ja hyvinvoinnista. Palvelun avulla käyttäjä saa tietoa arkipäivän terveysongelmiin mm. eri sairauksista ja lääkkeistä, kuntoilusta, ravitsemuksesta, matkailusta sekä itsehoito-ohjeita.	<http://urn.fi/URN:NBN:fi:au:ykl:59>
Arecibo Observatory Tietoa sekä observatoriosta että maailman suurimmasta radioteleskoopista.	<http://urn.fi/URN:NBN:fi:au:ykl:52.3>
Julkiset taideteokset Jyväskylässä Sivuilla esitellään Jyväskylän kaupunkialueella sijaitsevia julkisia taidetoksia.	<http://urn.fi/URN:NBN:fi:au:ykl:73.92>
Art, Design, and Visual Thinking Sivusto on suunniteltu oheismateriaaliksi tekstiilisuunnittelun opintoihin yliopistotasolla. Kuvataiteita, visuaalista viestintää ja suunnittelua käsittelevää materiaalia on mukana erittäin monipuolisesti alkaen graafisen esityksen peruselementtien selvityksestä eri aikakausien muotivirtausten esittelyyn.	<http://urn.fi/URN:NBN:fi:au:ykl:75.1> <http://urn.fi/URN:NBN:fi:au:ykl:70.01>
Leonard Bernstein Collection, ca. 1920-1989 Säveltäjän ja kapellimestarin valokuvia, luentojen käsikirjoituksia ja kirjeenvaihtoa, uran vaiheet aikajärjestyksessä ja kirjallisuusluettelo.	<http://urn.fi/URN:NBN:fi:au:ykl:78.352>
Metsäkeskus Alueelliset metsäkeskukset esittelevät palvelunsa. Sivuilta löytyvät viranomaispalvelut, lunnonhoitohankkeet, metsäohjelmat sekä muut ajankohtaisasiat.	<http://urn.fi/URN:NBN:fi:au:ykl:67.51>
Raisionjokilaakson luonnonsuojeluyhdistys ry Raisionjokilaakson luonnonsuojeluyhdistys toimii Raision ja Ruskon alueella. Sivuilla kerrotaan yhdistyksen toiminnasta ja tapahtumista sekä esitellään alueen luontopolkuja ja -kohteita.	<http://urn.fi/URN:NBN:fi:au:ykl:50.1>
Country Profile: Thailand Yleiskatsaus, faktat, johtajat, tiedotusvälineet, tärkeimmät tapahtumat aikajanalla, kansallishymni, uutisjuttuja ja tausta -artikkeleita	<http://urn.fi/URN:NBN:fi:au:ykl:48.14>
Naisten Liiga Sivuilla on tietoa Naisten Liigasta, siinä pelaavista joukkueista ja otteluista sekä tilastoja ja artikkeliarkisto.	<http://urn.fi/URN:NBN:fi:au:ykl:79.31>
Lumilinna - Snowcastle Kemin lumilinnan hotellin makuuhuoneissa lämpötila on mukavasti muutaman asteen pakkasen puolella. Sivut esittelevät Lumilinnan tarjontaa.	<http://urn.fi/URN:NBN:fi:au:ykl:42.9>
London Stock Exchange Lontoon pörssi.	<http://urn.fi/URN:NBN:fi:au:ykl:36.22>
Etälukio Etälukiosta löytyy oppimateriaalia eri lukion aineiden opiskeluun. Etälukiossa voi suorittaa joko koko lukion tai valittuja kursseja.	<http://urn.fi/URN:NBN:fi:au:ykl:38.541> <http://urn.fi/URN:NBN:fi:au:ykl:38.22>
FIRA - Federation of International Robot-soccer Association Robofutiksen kattojärjestö. Uutisia, historiaa, luokat, säännöt, tapahtumia.	<http://urn.fi/URN:NBN:fi:au:ykl:61.6>
Innsbruck-tourism Monikielinen sivusto kertoo Innsbruckin nähtävyyksistä, tapahtumista ja muista ajanviettomahdollisuuksista sekä matkailijalle suunnatuista palveluista.	<http://urn.fi/URN:NBN:fi:au:ykl:44.4>
Suomen kellomuseo Suomen kellomuseo esittelee sivuillaan toimintaansa ja perusnäyttelynsä lisäksi myös ajanmittauksen ja kellon historiaa.	<http://urn.fi/URN:NBN:fi:au:ykl:52.8> <http://urn.fi/URN:NBN:fi:au:ykl:64.57>
Keski-Suomen elinkeino-, liikenne ja ympäristökeskus Keski-Suomen elinkeino-, liikenne- ja ympäristöasioiden tila, näkymät, alueen projektit sekä hankkeet, suunnittelu sekä asukkaiden neuvonta.	<http://urn.fi/URN:NBN:fi:au:ykl:35.12>
Ohjelmointiputka Suomenkielinen sivusto sisältää kokoelman ohjelmointioppaita sekä koodivinkkejä niin perinteiseen kuin Internet-ohjelmointiinkin. Ohjelmointikielistä parhaiten edustettuina ovat C ja C++, PHP sekä QBasic ja Visual Basic. Tämän lisäksi sivuilta löytyy mm. keskustelualue.	<http://urn.fi/URN:NBN:fi:au:ykl:61.3>
Suomen rakentamismääräyskokoelma Sivulla on hakemisto Suomen rakentamismääräyskokoelmaan. Hakemistosta on linkit määräysten teksteihin, jotka ovat Valtion säädöstietopankissa Acrobat Readerilla luettavina dokumentteina. (Aivan kaikkia määräyksiä ei ole sähköisessä muodossa.)	<http://urn.fi/URN:NBN:fi:au:ykl:66>
Suomen Lions ry. Suomen Lions-liiton kotisivuilla kerrotaan, mitä lionismi on ja mitä Leijonat tekevät. Niiltä löytyy myös historiikki, tietoa pohjoismaisesta ja maailmanlaajuisesta yhteistoiminnasta, jäsensivuja, tulevaisuuden suunnitelmia.	<http://urn.fi/URN:NBN:fi:au:ykl:38.5> <http://urn.fi/URN:NBN:fi:au:ykl:32.68>
MajakkaNet Majakkasivulla on linkkejä Suomen ja Viron majakoiden kuviin.	<http://urn.fi/URN:NBN:fi:au:ykl:69.63>
Simaa ja suolakalaa Tietoa keskiajan ruokailusta Elävä Keskiaika -seuran sivuilla. Teksti on peräisin Hotelli- ja ravintolamuseon tiedotuslehdestä.	<http://urn.fi/URN:NBN:fi:au:ykl:68.2>
Espoon kulttuurikeskus Espoon kulttuurikeskuksen kotisivu. Sivuilla esitellään kulttuurikeskuksen ohjelmisto, kalenteri ja lippujen hankinta ja hinnat sekä kulttuuriasiankeskuksen tilat, sijainti ja liikenneyhteydet.	<http://urn.fi/URN:NBN:fi:au:ykl:06>
Rantakylä-Romppala Sivuilta löytyy tietoa kylän palveluista, yhdistyksistä ja projekteista. Kylätoimikunnan toimintaa ja kylän historiaa esitellään.	<http://urn.fi/URN:NBN:fi:au:ykl:42.76>
Bar-None Drink Recipes Hae drinkkejä joko kategorioista tai ainesosan mukaan - on ihme, jos ei sopivaa löydy! Myös alkoholittomia juomia.	<http://urn.fi/URN:NBN:fi:au:ykl:68.27>
Etene: valtakunnallinen terveydenhuollon eettinen neuvottelukunta Neuvottelukunta käsittelee periaatteelliselta kannalta terveydenhuoltoon ja potilaan asemaan liittyviä eettisiä kysymyksiä. Neuvottelukunta toimii asiantuntija-apuna terveydenhuoltoa ja sitä koskevaa lainsäädäntöä kehitettäessä, kerää ja välittää tietoa terveydenhuollon eettisistä kysymyksistä ja kansainvälisestä terveydenhuoltoa koskevasta eettisestä keskustelusta, terveydenhuollon ja terveydenhuollon teknologian kehityksestä ja sen liittymisestä eettisiin kysymyksiin (Asetus terveydenhuollon eettisestä neuvottelukunnasta 494/1998).	<http://urn.fi/URN:NBN:fi:au:ykl:59.2>
Saaristoryijyt Katsaus saaristoryijyjen historiaan.	<http://urn.fi/URN:NBN:fi:au:ykl:76.2>
Suomen museoliitto - Finlands museiförbund Koko maan kattava museoluettelo, jota voi selata aakkosjärjestyksessä, alueittain tai museotyypeittäin. Ajankohtaissivulla on tiedot museoiden näyttelyistä kuluvana vuonna. Tietoa Suomen museoliiton järjestämästä koulutuksesta, sekä sen tiedotuksesta, julkaisuista ja projekteista. Mukana on linkkisivu.	<http://urn.fi/URN:NBN:fi:au:ykl:06.2> <http://urn.fi/URN:NBN:fi:au:ykl:92> <http://urn.fi/URN:NBN:fi:au:ykl:90>
Kemin kirjadivari Sivulla on myyntiluettelo kirjoista aiheittain. Divarista voi tilata myös postitse.	<http://urn.fi/URN:NBN:fi:au:ykl:00.6>
Bibliotheca Alexandrina Aleksandriaan perustetun uuden kirjaston esittely, muinaisten Aleksandrian kirjastojen historiaa.	<http://urn.fi/URN:NBN:fi:au:ykl:02.8>
Janakkalan kunta Janakkalan kunnan kotisivu, joka sisältää tietoa kunnan organisaatiosta, palveluista, yritystoiminnasta, tapahtumista sekä matkailuinformaatiota ja karttoja. Sivuilla on tietoa myös kunnassa myynnissä olevista tonteista sekä vapaista asunnoista.	<http://urn.fi/URN:NBN:fi:au:ykl:42.41>
BedandBreakfast - majoitukset Sivuilta löytyy maailmanlaajuinen hakemisto aamiaismajoituksista ja online-varausjärjestelmä.	<http://urn.fi/URN:NBN:fi:au:ykl:40.7>
Fable	<http://urn.fi/URN:NBN:fi:au:ykl:79.81>
Film Festivals Elokuvafestivaaleja maailmalla: Cannes, Berlin, Moscow, London...	<http://urn.fi/URN:NBN:fi:au:ykl:77.4>
Arvopaperi online Sijoitusalan erikoislehti. Uutisia, katsauksia, pörssitiedotteita, tietoa sijoitusrahastoista ja pörssiyhtiöistä, sijoitusvihjeitä, selvityksiä ja analyyseja.	<http://urn.fi/URN:NBN:fi:au:ykl:36.22>
Porin teatterinuoret Lasten ja nuorten harrastajateatteri	<http://urn.fi/URN:NBN:fi:au:ykl:77.12>
Aamulehti Aamulehden verkkoversio sisältää uutisia ja päivän sään, kulttuuriaiheisia juttuja.	<http://urn.fi/URN:NBN:fi:au:ykl:05.4>
Odysseus Kreikan kulttuuriministeriön palvelimella on interaktiivinen kulttuurikartta, museoesittelyjä, tärkeitä monumentteja, arkeologisia kohteita, erillinen kuvagalleria, sanasto sekä omat osiot Ateenan olympialaisille ja Parthenonin marmoripatsaiden uusimiselle.	<http://urn.fi/URN:NBN:fi:au:ykl:46.85>
Jyväskylän pyöräilyseura Seuran toiminta- ja tapahtumatietojen lisäksi sivulla on asiaa pyöräilystä, sen lajeista (kaupunki-, maantie- ja maastopyöräily, freeride, DH, dual), pyöräretkeilystä ja varusteista sekä liikennesäännöt.	<http://urn.fi/URN:NBN:fi:au:ykl:79.19>
